id:ID,labels:LABEL,properties:JSON
"technology.technologyfunction.properties",AttributeSpec,"{""id"":""technology.technologyfunction.properties"",""spec_node_id"":""technology.technologyfunction"",""name"":""properties"",""type"":""object"",""required"":false,""description"":""Cross-layer properties""}"
"technology.technologyfunction.source",AttributeSpec,"{""id"":""technology.technologyfunction.source"",""spec_node_id"":""technology.technologyfunction"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"technology.technologyinteraction.documentation",AttributeSpec,"{""id"":""technology.technologyinteraction.documentation"",""spec_node_id"":""technology.technologyinteraction"",""name"":""documentation"",""type"":""string"",""required"":false}"
"technology.technologyinteraction.properties",AttributeSpec,"{""id"":""technology.technologyinteraction.properties"",""spec_node_id"":""technology.technologyinteraction"",""name"":""properties"",""type"":""object"",""required"":false,""description"":""Cross-layer properties""}"
"technology.technologyinteraction.source",AttributeSpec,"{""id"":""technology.technologyinteraction.source"",""spec_node_id"":""technology.technologyinteraction"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"technology.technologyinterface.documentation",AttributeSpec,"{""id"":""technology.technologyinterface.documentation"",""spec_node_id"":""technology.technologyinterface"",""name"":""documentation"",""type"":""string"",""required"":false}"
"technology.technologyinterface.protocol",AttributeSpec,"{""id"":""technology.technologyinterface.protocol"",""spec_node_id"":""technology.technologyinterface"",""name"":""protocol"",""type"":""string"",""required"":true,""description"":""Communication protocol exposed at this interface, per ArchiMate 3.2 TechnologyInterface element.""}"
"technology.technologyinterface.properties",AttributeSpec,"{""id"":""technology.technologyinterface.properties"",""spec_node_id"":""technology.technologyinterface"",""name"":""properties"",""type"":""object"",""required"":false,""description"":""Cross-layer properties""}"
"technology.technologyinterface.source",AttributeSpec,"{""id"":""technology.technologyinterface.source"",""spec_node_id"":""technology.technologyinterface"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"technology.technologyprocess.documentation",AttributeSpec,"{""id"":""technology.technologyprocess.documentation"",""spec_node_id"":""technology.technologyprocess"",""name"":""documentation"",""type"":""string"",""required"":false}"
"technology.technologyprocess.properties",AttributeSpec,"{""id"":""technology.technologyprocess.properties"",""spec_node_id"":""technology.technologyprocess"",""name"":""properties"",""type"":""object"",""required"":false,""description"":""Cross-layer properties""}"
"technology.technologyprocess.source",AttributeSpec,"{""id"":""technology.technologyprocess.source"",""spec_node_id"":""technology.technologyprocess"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"technology.technologyservice.documentation",AttributeSpec,"{""id"":""technology.technologyservice.documentation"",""spec_node_id"":""technology.technologyservice"",""name"":""documentation"",""type"":""string"",""required"":false}"
"technology.technologyservice.serviceType",AttributeSpec,"{""id"":""technology.technologyservice.serviceType"",""spec_node_id"":""technology.technologyservice"",""name"":""serviceType"",""type"":""string"",""required"":true,""description"":""Infrastructure service category, aligned with cloud provider service classifications (IaaS/PaaS/SaaS) per ArchiMate 3.2 TechnologyService.""}"
"technology.technologyservice.properties",AttributeSpec,"{""id"":""technology.technologyservice.properties"",""spec_node_id"":""technology.technologyservice"",""name"":""properties"",""type"":""object"",""required"":false,""description"":""Cross-layer properties""}"
"technology.technologyservice.source",AttributeSpec,"{""id"":""technology.technologyservice.source"",""spec_node_id"":""technology.technologyservice"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"security.accesscondition.field",AttributeSpec,"{""id"":""security.accesscondition.field"",""spec_node_id"":""security.accesscondition"",""name"":""field"",""type"":""string"",""required"":true}"
"security.accesscondition.operator",AttributeSpec,"{""id"":""security.accesscondition.operator"",""spec_node_id"":""security.accesscondition"",""name"":""operator"",""type"":""string"",""required"":true,""description"":""Comparison operator applied to the field value, per XACML 3.0 match function semantics.""}"
"security.accesscondition.value",AttributeSpec,"{""id"":""security.accesscondition.value"",""spec_node_id"":""security.accesscondition"",""name"":""value"",""type"":""string"",""required"":true}"
"security.accesscondition.message",AttributeSpec,"{""id"":""security.accesscondition.message"",""spec_node_id"":""security.accesscondition"",""name"":""message"",""type"":""string"",""required"":true}"
"security.accesscondition.source",AttributeSpec,"{""id"":""security.accesscondition.source"",""spec_node_id"":""security.accesscondition"",""name"":""source"",""type"":""string"",""required"":true}"
"security.accountabilityrequirement.action",AttributeSpec,"{""id"":""security.accountabilityrequirement.action"",""spec_node_id"":""security.accountabilityrequirement"",""name"":""action"",""type"":""string"",""required"":true}"
"security.accountabilityrequirement.resource",AttributeSpec,"{""id"":""security.accountabilityrequirement.resource"",""spec_node_id"":""security.accountabilityrequirement"",""name"":""resource"",""type"":""string"",""required"":true}"
"security.accountabilityrequirement.nonRepudiation",AttributeSpec,"{""id"":""security.accountabilityrequirement.nonRepudiation"",""spec_node_id"":""security.accountabilityrequirement"",""name"":""nonRepudiation"",""type"":""boolean"",""required"":true}"
"security.accountabilityrequirement.purposeDeclaration",AttributeSpec,"{""id"":""security.accountabilityrequirement.purposeDeclaration"",""spec_node_id"":""security.accountabilityrequirement"",""name"":""purposeDeclaration"",""type"":""string"",""required"":true}"
"security.accountabilityrequirement.challengeable",AttributeSpec,"{""id"":""security.accountabilityrequirement.challengeable"",""spec_node_id"":""security.accountabilityrequirement"",""name"":""challengeable"",""type"":""boolean"",""required"":true}"
"security.actor.type",AttributeSpec,"{""id"":""security.actor.type"",""spec_node_id"":""security.actor"",""name"":""type"",""type"":""string"",""required"":true,""description"":""Category of actor, per NIST AC-2 (Account Management) subject classification.""}"
"security.actor.description",AttributeSpec,"{""id"":""security.actor.description"",""spec_node_id"":""security.actor"",""name"":""description"",""type"":""string"",""required"":false}"
"security.actor.trustLevel",AttributeSpec,"{""id"":""security.actor.trustLevel"",""spec_node_id"":""security.actor"",""name"":""trustLevel"",""type"":""string"",""required"":false,""description"":""Zero-trust assurance level assigned to this actor, per NIST SP 800-207.""}"
"security.actor.objectives",AttributeSpec,"{""id"":""security.actor.objectives"",""spec_node_id"":""security.actor"",""name"":""objectives"",""type"":""array"",""required"":false,""description"":""References nodes describing this actor's goals or intended behaviors (e.g., for threat modeling or trust analysis).""}"
"security.actor.dependencies",AttributeSpec,"{""id"":""security.actor.dependencies"",""spec_node_id"":""security.actor"",""name"":""dependencies"",""type"":""array"",""required"":false,""description"":""References actor or delegation nodes this actor depends on for trust chain or access delegation analysis.""}"
"security.auditconfig.enabled",AttributeSpec,"{""id"":""security.auditconfig.enabled"",""spec_node_id"":""security.auditconfig"",""name"":""enabled"",""type"":""boolean"",""required"":false}"
"security.auditconfig.level",AttributeSpec,"{""id"":""security.auditconfig.level"",""spec_node_id"":""security.auditconfig"",""name"":""level"",""type"":""string"",""required"":true,""description"":""Verbosity of audit event capture, from no logging to full payload-level tracing, per NIST SP 800-53 AU-2 Event Logging.""}"
"security.auditconfig.includePayload",AttributeSpec,"{""id"":""security.auditconfig.includePayload"",""spec_node_id"":""security.auditconfig"",""name"":""includePayload"",""type"":""boolean"",""required"":false}"
"security.auditconfig.includeHeaders",AttributeSpec,"{""id"":""security.auditconfig.includeHeaders"",""spec_node_id"":""security.auditconfig"",""name"":""includeHeaders"",""type"":""boolean"",""required"":false}"
"security.auditconfig.sanitizeFields",AttributeSpec,"{""id"":""security.auditconfig.sanitizeFields"",""spec_node_id"":""security.auditconfig"",""name"":""sanitizeFields"",""type"":""string"",""required"":true}"
"security.auditconfig.source",AttributeSpec,"{""id"":""security.auditconfig.source"",""spec_node_id"":""security.auditconfig"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"security.authenticationconfig.provider",AttributeSpec,"{""id"":""security.authenticationconfig.provider"",""spec_node_id"":""security.authenticationconfig"",""name"":""provider"",""type"":""string"",""required"":true,""description"":""Authentication protocol or provider type.""}"
"security.authenticationconfig.verificationLevel",AttributeSpec,"{""id"":""security.authenticationconfig.verificationLevel"",""spec_node_id"":""security.authenticationconfig"",""name"":""verificationLevel"",""type"":""string"",""required"":false,""description"":""Identity Assurance Level, per NIST SP 800-63A: IAL1 (self-asserted), IAL2 (remote identity proofing), IAL3 (in-person proofing).""}"
"security.authenticationconfig.sessionTimeout",AttributeSpec,"{""id"":""security.authenticationconfig.sessionTimeout"",""spec_node_id"":""security.authenticationconfig"",""name"":""sessionTimeout"",""type"":""integer"",""required"":true}"
"security.authenticationconfig.mfaRequired",AttributeSpec,"{""id"":""security.authenticationconfig.mfaRequired"",""spec_node_id"":""security.authenticationconfig"",""name"":""mfaRequired"",""type"":""boolean"",""required"":false}"
"security.authenticationconfig.passwordPolicy",AttributeSpec,"{""id"":""security.authenticationconfig.passwordPolicy"",""spec_node_id"":""security.authenticationconfig"",""name"":""passwordPolicy"",""type"":""string"",""required"":false}"
"security.authenticationconfig.source",AttributeSpec,"{""id"":""security.authenticationconfig.source"",""spec_node_id"":""security.authenticationconfig"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"security.bindingofduty.description",AttributeSpec,"{""id"":""security.bindingofduty.description"",""spec_node_id"":""security.bindingofduty"",""name"":""description"",""type"":""string"",""required"":false}"
"security.bindingofduty.message",AttributeSpec,"{""id"":""security.bindingofduty.message"",""spec_node_id"":""security.bindingofduty"",""name"":""message"",""type"":""string"",""required"":true}"
"security.bindingofduty.scope",AttributeSpec,"{""id"":""security.bindingofduty.scope"",""spec_node_id"":""security.bindingofduty"",""name"":""scope"",""type"":""string"",""required"":false,""description"":""Organizational or operational boundary within which this binding of duty constraint applies (e.g., a project, department, or system).""}"
"security.condition.expression",AttributeSpec,"{""id"":""security.condition.expression"",""spec_node_id"":""security.condition"",""name"":""expression"",""type"":""string"",""required"":true}"
"security.condition.description",AttributeSpec,"{""id"":""security.condition.description"",""spec_node_id"":""security.condition"",""name"":""description"",""type"":""string"",""required"":false}"
"security.condition.operator",AttributeSpec,"{""id"":""security.condition.operator"",""spec_node_id"":""security.condition"",""name"":""operator"",""type"":""string"",""required"":false,""description"":""Comparison operator for the condition expression, aligned with XACML MatchType values.""}"
"security.condition.evaluationType",AttributeSpec,"{""id"":""security.condition.evaluationType"",""spec_node_id"":""security.condition"",""name"":""evaluationType"",""type"":""string"",""required"":false,""description"":""When the condition is evaluated: at build time, at policy load, or at runtime during access enforcement.""}"
"security.condition.source",AttributeSpec,"{""id"":""security.condition.source"",""spec_node_id"":""security.condition"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"security.countermeasure.type",AttributeSpec,"{""id"":""security.countermeasure.type"",""spec_node_id"":""security.countermeasure"",""name"":""type"",""type"":""string"",""required"":true,""description"":""NIST SP 800-53 control family classification: technical (hardware/software mechanisms), operational (people and procedures), management (governance), or physical (facility/environmental).""}"
"security.countermeasure.description",AttributeSpec,"{""id"":""security.countermeasure.description"",""spec_node_id"":""security.countermeasure"",""name"":""description"",""type"":""string"",""required"":false}"
"security.countermeasure.effectiveness",AttributeSpec,"{""id"":""security.countermeasure.effectiveness"",""spec_node_id"":""security.countermeasure"",""name"":""effectiveness"",""type"":""string"",""required"":false,""description"":""Assessed effectiveness of the countermeasure in reducing threat risk, per NIST SP 800-30 risk treatment evaluation.""}"
"security.countermeasure.implemented",AttributeSpec,"{""id"":""security.countermeasure.implemented"",""spec_node_id"":""security.countermeasure"",""name"":""implemented"",""type"":""boolean"",""required"":false}"
"security.countermeasure.source",AttributeSpec,"{""id"":""security.countermeasure.source"",""spec_node_id"":""security.countermeasure"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"security.dataclassification.version",AttributeSpec,"{""id"":""security.dataclassification.version"",""spec_node_id"":""security.dataclassification"",""name"":""version"",""type"":""string"",""required"":false}"
"security.dataclassification.encryptionRequirement",AttributeSpec,"{""id"":""security.dataclassification.encryptionRequirement"",""spec_node_id"":""security.dataclassification"",""name"":""encryptionRequirement"",""type"":""string"",""required"":false,""description"":""Minimum encryption obligation for data within this classification scheme, per NIST SP 800-53 SC-28 and SC-8 controls.""}"
"security.dataclassification.classificationLevel",AttributeSpec,"{""id"":""security.dataclassification.classificationLevel"",""spec_node_id"":""security.dataclassification"",""name"":""classificationLevel"",""type"":""string"",""required"":false,""description"":""Data sensitivity tier applied by this scheme, aligned with NIST FIPS 199 security categorization levels.""}"
"security.delegation.delegator",AttributeSpec,"{""id"":""security.delegation.delegator"",""spec_node_id"":""security.delegation"",""name"":""delegator"",""type"":""string"",""required"":true}"
"security.delegation.delegatee",AttributeSpec,"{""id"":""security.delegation.delegatee"",""spec_node_id"":""security.delegation"",""name"":""delegatee"",""type"":""string"",""required"":true}"
"security.delegation.delegationType",AttributeSpec,"{""id"":""security.delegation.delegationType"",""spec_node_id"":""security.delegation"",""name"":""delegationType"",""type"":""string"",""required"":true,""description"":""Scope and constraints of the delegation grant, per OAuth 2.0 token delegation and NIST SP 800-162 attribute delegation models.""}"
"security.delegation.validUntil",AttributeSpec,"{""id"":""security.delegation.validUntil"",""spec_node_id"":""security.delegation"",""name"":""validUntil"",""type"":""string"",""required"":false,""description"":""ISO 8601 datetime after which this delegation automatically expires. Required for delegationType 'temporary' and recommended for 'conditional' to enforce time-bounded privilege grants per AC-6.""}"
"security.delegation.description",AttributeSpec,"{""id"":""security.delegation.description"",""spec_node_id"":""security.delegation"",""name"":""description"",""type"":""string"",""required"":false}"
"security.evidence.type",AttributeSpec,"{""id"":""security.evidence.type"",""spec_node_id"":""security.evidence"",""name"":""type"",""type"":""string"",""required"":true,""description"":""Category of evidence artifact, per NIST AU-10 (Non-repudiation).""}"
"security.evidence.strength",AttributeSpec,"{""id"":""security.evidence.strength"",""spec_node_id"":""security.evidence"",""name"":""strength"",""type"":""string"",""required"":false,""description"":""Assurance strength of the evidence, per NIST SP 800-63-3 assurance levels.""}"
"security.evidence.source",AttributeSpec,"{""id"":""security.evidence.source"",""spec_node_id"":""security.evidence"",""name"":""source"",""type"":""string"",""required"":true,""description"":""Origin or location of this evidence artifact, such as a system identifier, log stream name, or storage URI.""}"
"security.fieldaccesscontrol.field",AttributeSpec,"{""id"":""security.fieldaccesscontrol.field"",""spec_node_id"":""security.fieldaccesscontrol"",""name"":""field"",""type"":""string"",""required"":true}"
"security.fieldaccesscontrol.maskingStrategy",AttributeSpec,"{""id"":""security.fieldaccesscontrol.maskingStrategy"",""spec_node_id"":""security.fieldaccesscontrol"",""name"":""maskingStrategy"",""type"":""string"",""required"":false,""description"":""Technique used to protect sensitive field values when exposed to unauthorized principals, per NIST SP 800-53 SC-28 data-at-rest protection controls.""}"
"security.fieldaccesscontrol.description",AttributeSpec,"{""id"":""security.fieldaccesscontrol.description"",""spec_node_id"":""security.fieldaccesscontrol"",""name"":""description"",""type"":""string"",""required"":false}"
"security.informationentity.description",AttributeSpec,"{""id"":""security.informationentity.description"",""spec_node_id"":""security.informationentity"",""name"":""description"",""type"":""string"",""required"":false}"
"security.informationentity.classification",AttributeSpec,"{""id"":""security.informationentity.classification"",""spec_node_id"":""security.informationentity"",""name"":""classification"",""type"":""string"",""required"":true,""description"":""Sensitivity classification of this information asset. Use classificationLevel values: public, internal, confidential, restricted, or top-secret.""}"
"security.informationentity.authorizationRequirements",AttributeSpec,"{""id"":""security.informationentity.authorizationRequirements"",""spec_node_id"":""security.informationentity"",""name"":""authorizationRequirements"",""type"":""array"",""required"":false,""description"":""References InformationRight nodes defining which actors may access this entity and under what constraints.""}"
"security.informationright.actor",AttributeSpec,"{""id"":""security.informationright.actor"",""spec_node_id"":""security.informationright"",""name"":""actor"",""type"":""string"",""required"":true,""description"":""Identifier of the actor (security.actor) to whom this right is granted.""}"
"security.informationright.constraint",AttributeSpec,"{""id"":""security.informationright.constraint"",""spec_node_id"":""security.informationright"",""name"":""constraint"",""type"":""string"",""required"":true,""description"":""Boolean constraint expression that must evaluate to true for the right to apply (e.g., 'actor.department == resource.ownerDepartment').""}"
"security.informationright.operations",AttributeSpec,"{""id"":""security.informationright.operations"",""spec_node_id"":""security.informationright"",""name"":""operations"",""type"":""array"",""required"":false,""description"":""Permitted operations on the information entity granted by this right.""}"
"security.needtoknow.resource",AttributeSpec,"{""id"":""security.needtoknow.resource"",""spec_node_id"":""security.needtoknow"",""name"":""resource"",""type"":""string"",""required"":true}"
"security.needtoknow.objective",AttributeSpec,"{""id"":""security.needtoknow.objective"",""spec_node_id"":""security.needtoknow"",""name"":""objective"",""type"":""string"",""required"":true,""description"":""A free-text statement of the business or operational purpose that justifies access. This is a purpose declaration string, not a reference to an ActorObjective node.""}"
"security.needtoknow.message",AttributeSpec,"{""id"":""security.needtoknow.message"",""spec_node_id"":""security.needtoknow"",""name"":""message"",""type"":""string"",""required"":true}"
"security.needtoknow.justificationRequired",AttributeSpec,"{""id"":""security.needtoknow.justificationRequired"",""spec_node_id"":""security.needtoknow"",""name"":""justificationRequired"",""type"":""boolean"",""required"":true}"
"security.passwordpolicy.minLength",AttributeSpec,"{""id"":""security.passwordpolicy.minLength"",""spec_node_id"":""security.passwordpolicy"",""name"":""minLength"",""type"":""integer"",""required"":false}"
"security.passwordpolicy.maxLength",AttributeSpec,"{""id"":""security.passwordpolicy.maxLength"",""spec_node_id"":""security.passwordpolicy"",""name"":""maxLength"",""type"":""integer"",""required"":false}"
"security.passwordpolicy.requireUppercase",AttributeSpec,"{""id"":""security.passwordpolicy.requireUppercase"",""spec_node_id"":""security.passwordpolicy"",""name"":""requireUppercase"",""type"":""boolean"",""required"":false}"
"security.passwordpolicy.requireLowercase",AttributeSpec,"{""id"":""security.passwordpolicy.requireLowercase"",""spec_node_id"":""security.passwordpolicy"",""name"":""requireLowercase"",""type"":""boolean"",""required"":false}"
"security.passwordpolicy.requireNumbers",AttributeSpec,"{""id"":""security.passwordpolicy.requireNumbers"",""spec_node_id"":""security.passwordpolicy"",""name"":""requireNumbers"",""type"":""boolean"",""required"":false}"
"security.passwordpolicy.requireSpecialChars",AttributeSpec,"{""id"":""security.passwordpolicy.requireSpecialChars"",""spec_node_id"":""security.passwordpolicy"",""name"":""requireSpecialChars"",""type"":""boolean"",""required"":false}"
"security.passwordpolicy.preventReuse",AttributeSpec,"{""id"":""security.passwordpolicy.preventReuse"",""spec_node_id"":""security.passwordpolicy"",""name"":""preventReuse"",""type"":""integer"",""required"":false}"
"security.passwordpolicy.expiryDays",AttributeSpec,"{""id"":""security.passwordpolicy.expiryDays"",""spec_node_id"":""security.passwordpolicy"",""name"":""expiryDays"",""type"":""integer"",""required"":true}"
"security.passwordpolicy.lockoutAttempts",AttributeSpec,"{""id"":""security.passwordpolicy.lockoutAttempts"",""spec_node_id"":""security.passwordpolicy"",""name"":""lockoutAttempts"",""type"":""integer"",""required"":false}"
"security.passwordpolicy.lockoutDuration",AttributeSpec,"{""id"":""security.passwordpolicy.lockoutDuration"",""spec_node_id"":""security.passwordpolicy"",""name"":""lockoutDuration"",""type"":""integer"",""required"":false}"
"security.permission.description",AttributeSpec,"{""id"":""security.permission.description"",""spec_node_id"":""security.permission"",""name"":""description"",""type"":""string"",""required"":false}"
"security.permission.scope",AttributeSpec,"{""id"":""security.permission.scope"",""spec_node_id"":""security.permission"",""name"":""scope"",""type"":""string"",""required"":true,""description"":""Breadth of access granted by this permission, from narrow read-only to full administrative control.""}"
"security.permission.resource",AttributeSpec,"{""id"":""security.permission.resource"",""spec_node_id"":""security.permission"",""name"":""resource"",""type"":""string"",""required"":true}"
"security.permission.action",AttributeSpec,"{""id"":""security.permission.action"",""spec_node_id"":""security.permission"",""name"":""action"",""type"":""string"",""required"":true,""description"":""CRUD-plus operation type this permission governs, per NIST SP 800-53 AC-3 Access Enforcement.""}"
"security.policyaction.type",AttributeSpec,"{""id"":""security.policyaction.type"",""spec_node_id"":""security.policyaction"",""name"":""type"",""type"":""string"",""required"":true,""description"":""Enforcement action type applied when the parent policy rule fires.""}"
"security.policyaction.parameters",AttributeSpec,"{""id"":""security.policyaction.parameters"",""spec_node_id"":""security.policyaction"",""name"":""parameters"",""type"":""object"",""required"":true,""description"":""Key-value configuration for the action (e.g., redirect URL, notification recipient, masking pattern).""}"
"security.policyaction.source",AttributeSpec,"{""id"":""security.policyaction.source"",""spec_node_id"":""security.policyaction"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"security.policyrule.condition",AttributeSpec,"{""id"":""security.policyrule.condition"",""spec_node_id"":""security.policyrule"",""name"":""condition"",""type"":""string"",""required"":true}"
"security.policyrule.effect",AttributeSpec,"{""id"":""security.policyrule.effect"",""spec_node_id"":""security.policyrule"",""name"":""effect"",""type"":""string"",""required"":true,""description"":""Policy decision outcome, per XACML 3.0 Rule element effect values.""}"
"security.policyrule.message",AttributeSpec,"{""id"":""security.policyrule.message"",""spec_node_id"":""security.policyrule"",""name"":""message"",""type"":""string"",""required"":false}"
"security.policyrule.source",AttributeSpec,"{""id"":""security.policyrule.source"",""spec_node_id"":""security.policyrule"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"security.resourceoperation.operation",AttributeSpec,"{""id"":""security.resourceoperation.operation"",""spec_node_id"":""security.resourceoperation"",""name"":""operation"",""type"":""string"",""required"":true,""description"":""Permitted operation type on the secured resource.""}"
"security.resourceoperation.description",AttributeSpec,"{""id"":""security.resourceoperation.description"",""spec_node_id"":""security.resourceoperation"",""name"":""description"",""type"":""string"",""required"":false}"
"security.resourceoperation.conditions",AttributeSpec,"{""id"":""security.resourceoperation.conditions"",""spec_node_id"":""security.resourceoperation"",""name"":""conditions"",""type"":""array"",""required"":false,""description"":""References AccessCondition nodes that must be satisfied before this operation is authorized.""}"
"security.resourceoperation.rateLimit",AttributeSpec,"{""id"":""security.resourceoperation.rateLimit"",""spec_node_id"":""security.resourceoperation"",""name"":""rateLimit"",""type"":""array"",""required"":false,""description"":""References RateLimit nodes (api.ratelimit) applied to this operation.""}"
"security.resourceoperation.audit",AttributeSpec,"{""id"":""security.resourceoperation.audit"",""spec_node_id"":""security.resourceoperation"",""name"":""audit"",""type"":""array"",""required"":false,""description"":""References AuditConfig nodes specifying how this operation is logged for accountability.""}"
"security.retentionpolicy.period",AttributeSpec,"{""id"":""security.retentionpolicy.period"",""spec_node_id"":""security.retentionpolicy"",""name"":""period"",""type"":""string"",""required"":true}"
"security.retentionpolicy.destination",AttributeSpec,"{""id"":""security.retentionpolicy.destination"",""spec_node_id"":""security.retentionpolicy"",""name"":""destination"",""type"":""string"",""required"":false,""description"":""Storage or forwarding target for retained security data, per NIST SP 800-53 AU-9 Protection of Audit Information.""}"
"security.retentionpolicy.deletionMethod",AttributeSpec,"{""id"":""security.retentionpolicy.deletionMethod"",""spec_node_id"":""security.retentionpolicy"",""name"":""deletionMethod"",""type"":""string"",""required"":false,""description"":""Secure disposal technique applied when data reaches end of retention period, per NIST SP 800-88 Guidelines for Media Sanitization.""}"
"security.retentionpolicy.description",AttributeSpec,"{""id"":""security.retentionpolicy.description"",""spec_node_id"":""security.retentionpolicy"",""name"":""description"",""type"":""string"",""required"":false}"
"security.role.displayName",AttributeSpec,"{""id"":""security.role.displayName"",""spec_node_id"":""security.role"",""name"":""displayName"",""type"":""string"",""required"":true}"
"security.role.description",AttributeSpec,"{""id"":""security.role.description"",""spec_node_id"":""security.role"",""name"":""description"",""type"":""string"",""required"":false}"
"security.role.level",AttributeSpec,"{""id"":""security.role.level"",""spec_node_id"":""security.role"",""name"":""level"",""type"":""integer"",""required"":true}"
"security.role.inheritsFrom",AttributeSpec,"{""id"":""security.role.inheritsFrom"",""spec_node_id"":""security.role"",""name"":""inheritsFrom"",""type"":""string"",""required"":true,""description"":""Name of the parent role this role inherits permissions from. Supports single inheritance; the child accumulates all permissions of the referenced role in addition to its own.""}"
"security.secureresource.resource",AttributeSpec,"{""id"":""security.secureresource.resource"",""spec_node_id"":""security.secureresource"",""name"":""resource"",""type"":""string"",""required"":true}"
"security.secureresource.type",AttributeSpec,"{""id"":""security.secureresource.type"",""spec_node_id"":""security.secureresource"",""name"":""type"",""type"":""string"",""required"":true,""description"":""Category of protected resource, used to apply appropriate access control and audit policies per NIST SP 800-53 AC-3.""}"
"security.secureresource.description",AttributeSpec,"{""id"":""security.secureresource.description"",""spec_node_id"":""security.secureresource"",""name"":""description"",""type"":""string"",""required"":false}"
"security.securityconstraints.version",AttributeSpec,"{""id"":""security.securityconstraints.version"",""spec_node_id"":""security.securityconstraints"",""name"":""version"",""type"":""string"",""required"":false}"
"security.securitymodel.version",AttributeSpec,"{""id"":""security.securitymodel.version"",""spec_node_id"":""security.securitymodel"",""name"":""version"",""type"":""string"",""required"":true}"
"security.securitymodel.application",AttributeSpec,"{""id"":""security.securitymodel.application"",""spec_node_id"":""security.securitymodel"",""name"":""application"",""type"":""string"",""required"":true,""description"":""Name or identifier of the application this security model governs. Used to scope the security posture to a single application or bounded context.""}"
"security.securitymodel.accessControlModel",AttributeSpec,"{""id"":""security.securitymodel.accessControlModel"",""spec_node_id"":""security.securitymodel"",""name"":""accessControlModel"",""type"":""string"",""required"":false,""description"":""Access control paradigm in use: DAC (discretionary), MAC (mandatory), RBAC (role-based), ABAC (attribute-based), ReBAC (relationship-based). Per NIST SP 800-162 and SP 800-207.""}"
"security.securitypolicy.description",AttributeSpec,"{""id"":""security.securitypolicy.description"",""spec_node_id"":""security.securitypolicy"",""name"":""description"",""type"":""string"",""required"":false}"
"security.securitypolicy.enabled",AttributeSpec,"{""id"":""security.securitypolicy.enabled"",""spec_node_id"":""security.securitypolicy"",""name"":""enabled"",""type"":""boolean"",""required"":false}"
"security.securitypolicy.priority",AttributeSpec,"{""id"":""security.securitypolicy.priority"",""spec_node_id"":""security.securitypolicy"",""name"":""priority"",""type"":""integer"",""required"":true}"
"security.securitypolicy.target",AttributeSpec,"{""id"":""security.securitypolicy.target"",""spec_node_id"":""security.securitypolicy"",""name"":""target"",""type"":""string"",""required"":true,""description"":""The category of entity this policy governs, aligned with XACML target element semantics.""}"
"security.securitypolicy.requirementLevel",AttributeSpec,"{""id"":""security.securitypolicy.requirementLevel"",""spec_node_id"":""security.securitypolicy"",""name"":""requirementLevel"",""type"":""string"",""required"":false,""description"":""Compliance obligation of this policy, indicating whether enforcement is required by regulation, recommended best practice, or situationally applicable.""}"
"security.securitypolicy.source",AttributeSpec,"{""id"":""security.securitypolicy.source"",""spec_node_id"":""security.securitypolicy"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"security.separationofduty.description",AttributeSpec,"{""id"":""security.separationofduty.description"",""spec_node_id"":""security.separationofduty"",""name"":""description"",""type"":""string"",""required"":false}"
"security.separationofduty.message",AttributeSpec,"{""id"":""security.separationofduty.message"",""spec_node_id"":""security.separationofduty"",""name"":""message"",""type"":""string"",""required"":true}"
"security.separationofduty.mutuallyExclusive",AttributeSpec,"{""id"":""security.separationofduty.mutuallyExclusive"",""spec_node_id"":""security.separationofduty"",""name"":""mutuallyExclusive"",""type"":""boolean"",""required"":false,""description"":""When true, the roles in this constraint cannot be held simultaneously by the same subject. Enforces strict role exclusivity within the separation of duty rule.""}"
"security.threat.description",AttributeSpec,"{""id"":""security.threat.description"",""spec_node_id"":""security.threat"",""name"":""description"",""type"":""string"",""required"":false}"
"security.threat.threatens",AttributeSpec,"{""id"":""security.threat.threatens"",""spec_node_id"":""security.threat"",""name"":""threatens"",""type"":""string"",""required"":true}"
"security.threat.likelihood",AttributeSpec,"{""id"":""security.threat.likelihood"",""spec_node_id"":""security.threat"",""name"":""likelihood"",""type"":""string"",""required"":true,""description"":""Probability the threat will be exploited, per NIST SP 800-30 Table E-2.""}"
"security.threat.impact",AttributeSpec,"{""id"":""security.threat.impact"",""spec_node_id"":""security.threat"",""name"":""impact"",""type"":""string"",""required"":true,""description"":""Potential adverse impact if the threat is realized, per NIST FIPS 199.""}"
